-0.013937,-0.010745,-0.0076097,-0.0045379,-0.0015339,0.0013964,0.0042483,0.0070162,0.0096956,0.012282,0.01477,0.017156,0.019435,0.021604,0.023657,0.025592,0.027405,0.029092,0.030651,0.032078,0.03337,0.034526,0.035541,0.036415,0.037145,0.03773,0.038169,0.038459,0.038601,0.038594,0.038437,0.038129,0.037672,0.037066,0.036312,0.035409,0.034359,0.033166,0.031829,0.030351,0.028734,0.026982,0.025097,0.023081,0.02094,0.018676,0.016294,0.013798,0.011192,0.0084819,0.0056716,0.002767,-0.00022686,-0.0033037,-0.006458,-0.009684,-0.012975,-0.016324,-0.019726,-0.023173,-0.026659,-0.030177,-0.03372,-0.03728,-0.040851,-0.044425,-0.047996,-0.051556,-0.055098,-0.058615,-0.062099,-0.065544,-0.068942,-0.072288,-0.075573,-0.078791,-0.081937,-0.085002,-0.087983,-0.090871,-0.093661,-0.096349,-0.098928,-0.10139,-0.10374,-0.10596,-0.10806,-0.11002,-0.11185,-0.11354,-0.11509,-0.11649,-0.11774,-0.11885,-0.1198,-0.1206,-0.12124,-0.12173,-0.12206,-0.12223,-0.12225,-0.1221,-0.12181,-0.12136,-0.12075,-0.11999,-0.11908,-0.11802,-0.11682,-0.11547,-0.11399,-0.11236,-0.1106,-0.10872,-0.1067,-0.10457,-0.10231,-0.099949,-0.097477,-0.094902,-0.092229,-0.089463,-0.086611,-0.083677,-0.080668,-0.077589,-0.074446,-0.071245,-0.067993,-0.064694,-0.061356,-0.057985,-0.054586,-0.051166,-0.047732,-0.044289,-0.040844,-0.037403,-0.033971,-0.030557,-0.027164,-0.0238,-0.02047,-0.017181
0.056518,0.063369,0.070058,0.076575,0.082912,0.08906,0.09501,0.10075,0.10629,0.11159,0.11667,0.12152,0.12612,0.13046,0.13455,0.13837,0.14192,0.14519,0.14817,0.15086,0.15325,0.15534,0.15711,0.15856,0.1597,0.1605,0.16098,0.16111,0.16091,0.16037,0.15948,0.15824,0.15665,0.15472,0.15243,0.1498,0.14681,0.14349,0.13982,0.13581,0.13147,0.1268,0.12181,0.1165,0.11089,0.10498,0.098787,0.092316,0.08558,0.078592,0.071366,0.063914,0.056252,0.048395,0.040359,0.032162,0.023818,0.015347,0.0067663,-0.0019056,-0.010651,-0.019449,-0.028282,-0.037128,-0.045972,-0.05479,-0.063565,-0.072277,-0.080906,-0.089433,-0.097839,-0.10611,-0.11421,-0.12215,-0.12989,-0.13742,-0.14472,-0.15178,-0.15858,-0.16511,-0.17135,-0.17729,-0.18291,-0.18821,-0.19318,-0.1978,-0.20206,-0.20596,-0.20949,-0.21263,-0.2154,-0.21777,-0.21976,-0.22134,-0.22253,-0.22332,-0.22371,-0.22371,-0.2233,-0.2225,-0.22132,-0.21974,-0.21779,-0.21546,-0.21276,-0.2097,-0.2063,-0.20254,-0.19846,-0.19406,-0.18934,-0.18433,-0.17903,-0.17345,-0.16762,-0.16154,-0.15523,-0.14869,-0.14196,-0.13503,-0.12794,-0.12068,-0.11328,-0.10575,-0.098112,-0.090373,-0.082552,-0.074663,-0.066721,-0.058741,-0.050737,-0.042723,-0.034712,-0.02672,-0.018758,-0.010839,-0.0029771,0.0048174,0.012532,0.020154,0.027675,0.035081,0.042364,0.049513
0.13329,0.14393,0.15426,0.16475,0.17515,0.18512,0.19464,0.20369,0.21226,0.22034,0.22792,0.23497,0.24149,0.24746,0.25289,0.25775,0.26203,0.26574,0.26886,0.27139,0.27417,0.27658,0.2785,0.2799,0.28079,0.28117,0.28101,0.28033,0.27912,0.27737,0.27508,0.27224,0.26887,0.26495,0.26048,0.25548,0.24994,0.24387,0.23726,0.23014,0.2225,0.21436,0.20573,0.19662,0.18703,0.177,0.16653,0.15564,0.14435,0.13268,0.12066,0.10829,0.095621,0.082662,0.069442,0.055988,0.042329,0.028494,0.014511,0.00041014,-0.013777,-0.028021,-0.042289,-0.05655,-0.070771,-0.084922,-0.098194,-0.11106,-0.12386,-0.13656,-0.14912,-0.16152,-0.17372,-0.18569,-0.19739,-0.20881,-0.21989,-0.23063,-0.24098,-0.25093,-0.26045,-0.26951,-0.27809,-0.28617,-0.29373,-0.30076,-0.30723,-0.31314,-0.31847,-0.3232,-0.32734,-0.33087,-0.33378,-0.33608,-0.33776,-0.33882,-0.33926,-0.33909,-0.3383,-0.33692,-0.33442,-0.33109,-0.32716,-0.32262,-0.31748,-0.31177,-0.3055,-0.29868,-0.29132,-0.28346,-0.27509,-0.26626,-0.25696,-0.24724,-0.2371,-0.22658,-0.21569,-0.20446,-0.19293,-0.1811,-0.16901,-0.15668,-0.14414,-0.13142,-0.11855,-0.10554,-0.092436,-0.079251,-0.066017,-0.052757,-0.039499,-0.026266,-0.013084,2.4855e-05,0.013037,0.025929,0.038681,0.05127,0.063679,0.075886,0.087873,0.099624,0.11112,0.12235
0.22805,0.24587,0.2631,0.27971,0.29566,0.31092,0.32545,0.33923,0.35222,0.36441,0.37576,0.38625,0.39586,0.40458,0.41239,0.41928,0.42523,0.43024,0.43429,0.43739,0.43952,0.44069,0.44089,0.44013,0.43841,0.43573,0.4321,0.42753,0.42204,0.41562,0.41074,0.40549,0.39944,0.39258,0.38494,0.3765,0.3673,0.35732,0.34659,0.33513,0.32294,0.31005,0.29649,0.28226,0.26741,0.25195,0.23592,0.21935,0.20227,0.18472,0.16673,0.14834,0.12959,0.11053,0.091179,0.071597,0.051823,0.031898,0.011871,-0.0082193,-0.026445,-0.044474,-0.062608,-0.080799,-0.098998,-0.11716,-0.13524,-0.15318,-0.17095,-0.1885,-0.20578,-0.22276,-0.23939,-0.25563,-0.27145,-0.28681,-0.30168,-0.31601,-0.32979,-0.34299,-0.35557,-0.36751,-0.37879,-0.38938,-0.39928,-0.40845,-0.41689,-0.42457,-0.43149,-0.43764,-0.443,-0.44757,-0.45134,-0.45431,-0.45647,-0.45783,-0.45837,-0.45811,-0.45704,-0.45517,-0.45251,-0.44906,-0.44484,-0.43984,-0.4341,-0.42762,-0.41957,-0.41066,-0.40101,-0.39062,-0.37952,-0.36771,-0.35521,-0.34206,-0.32827,-0.31386,-0.29886,-0.28329,-0.26719,-0.2506,-0.23353,-0.21602,-0.19812,-0.17985,-0.16125,-0.14237,-0.12325,-0.10392,-0.084424,-0.06481,-0.045117,-0.02539,-0.0056698,0.014001,0.03358,0.053025,0.072298,0.091357,0.1112,0.13164,0.15175,0.1715,0.19082,0.20969
0.30919,0.33534,0.36079,0.38547,0.4093,0.43221,0.45414,0.47502,0.4948,0.51343,0.53086,0.54706,0.56199,0.5756,0.58788,0.59879,0.60831,0.61642,0.62309,0.62831,0.63205,0.6343,0.63505,0.63429,0.632,0.62819,0.62286,0.616,0.60764,0.59779,0.58647,0.57371,0.55955,0.54404,0.5315,0.51781,0.50296,0.487,0.46998,0.45197,0.43303,0.41323,0.39264,0.37134,0.34941,0.32691,0.30393,0.28053,0.25679,0.23276,0.20851,0.1841,0.15955,0.13493,0.11027,0.085588,0.060921,0.039047,0.017628,-0.0039901,-0.025792,-0.047761,-0.069883,-0.092142,-0.11452,-0.137,-0.15955,-0.18215,-0.20476,-0.22735,-0.24987,-0.27228,-0.29451,-0.3165,-0.33819,-0.35951,-0.38038,-0.40071,-0.42042,-0.43944,-0.45767,-0.47503,-0.49144,-0.50682,-0.52109,-0.53419,-0.54606,-0.55664,-0.56589,-0.57378,-0.58029,-0.58539,-0.5891,-0.59142,-0.59237,-0.59199,-0.5903,-0.58737,-0.58324,-0.57797,-0.57164,-0.56431,-0.55606,-0.54695,-0.53706,-0.52645,-0.51519,-0.50335,-0.49098,-0.4776,-0.46323,-0.44836,-0.43299,-0.41715,-0.40085,-0.38407,-0.36684,-0.34913,-0.33095,-0.31227,-0.29309,-0.27339,-0.25317,-0.23241,-0.21112,-0.18928,-0.16691,-0.14402,-0.12061,-0.09673,-0.072393,-0.04764,-0.022518,0.0029241,0.029084,0.057275,0.085656,0.11415,0.14266,0.17111,0.19941,0.22746,0.25516,0.28244
0.34934,0.38188,0.41418,0.44617,0.47775,0.50884,0.53933,0.56912,0.59809,0.62614,0.65312,0.67891,0.70338,0.72639,0.74781,0.76749,0.78531,0.80114,0.81485,0.82633,0.83548,0.8422,0.84642,0.84808,0.84713,0.84355,0.83734,0.8285,0.81709,0.80315,0.78677,0.76805,0.7471,0.72406,0.69909,0.67235,0.64894,0.62521,0.60015,0.57391,0.54665,0.51852,0.48967,0.46023,0.43033,0.40011,0.36967,0.33911,0.3085,0.27792,0.24742,0.21703,0.18679,0.1567,0.12676,0.10106,0.075574,0.049835,0.023834,-0.0024405,-0.028997,-0.055838,-0.082964,-0.11037,-0.13803,-0.16593,-0.19402,-0.22227,-0.25059,-0.27894,-0.30722,-0.33535,-0.36322,-0.39074,-0.41777,-0.44422,-0.46995,-0.49486,-0.51881,-0.54171,-0.56342,-0.58387,-0.60294,-0.62056,-0.63666,-0.65117,-0.66405,-0.67526,-0.68479,-0.69262,-0.69877,-0.70326,-0.70611,-0.70736,-0.70708,-0.70531,-0.70212,-0.69759,-0.69178,-0.68478,-0.67665,-0.66748,-0.65733,-0.64628,-0.63439,-0.62172,-0.60834,-0.59428,-0.57959,-0.56432,-0.54851,-0.53147,-0.51357,-0.49505,-0.47593,-0.45619,-0.43586,-0.41493,-0.39341,-0.3713,-0.34862,-0.32535,-0.30153,-0.27717,-0.25227,-0.22685,-0.20095,-0.17458,-0.14777,-0.12054,-0.092917,-0.064939,-0.036631,-0.0068331,0.024505,0.05618,0.088154,0.12038,0.15283,0.18545,0.21819,0.251,0.28384,0.31664
0.36114,0.39825,0.43548,0.47277,0.5101,0.54744,0.58475,0.622,0.65913,0.69604,0.73262,0.76869,0.80404,0.83842,0.87154,0.9031,0.93274,0.96015,0.98499,1.0069,1.0257,1.0411,1.0529,1.0609,1.0649,1.065,1.061,1.0529,1.0407,1.0245,1.0043,0.98024,0.95241,0.92101,0.88627,0.84849,0.80802,0.76989,0.73312,0.69475,0.65527,0.61521,0.57507,0.53534,0.49644,0.45868,0.4223,0.38738,0.35389,0.32167,0.29045,0.25987,0.22953,0.19937,0.17403,0.14729,0.11885,0.088493,0.05616,0.021894,-0.01413,-0.051629,-0.090234,-0.12952,-0.16904,-0.20836,-0.24708,-0.28488,-0.3215,-0.35679,-0.39066,-0.42312,-0.45422,-0.48406,-0.51273,-0.54033,-0.56694,-0.59258,-0.61726,-0.6409,-0.66341,-0.68466,-0.70452,-0.72285,-0.73952,-0.75443,-0.76751,-0.77876,-0.78819,-0.79584,-0.80179,-0.80613,-0.80896,-0.81037,-0.81041,-0.80913,-0.80656,-0.80268,-0.79747,-0.79089,-0.78292,-0.77351,-0.76266,-0.75036,-0.73666,-0.72161,-0.7053,-0.68784,-0.66933,-0.64991,-0.62969,-0.60878,-0.58699,-0.56409,-0.54055,-0.51643,-0.49175,-0.46654,-0.44083,-0.41467,-0.38808,-0.36114,-0.33389,-0.3064,-0.27873,-0.25093,-0.22305,-0.1951,-0.1671,-0.13903,-0.11084,-0.082483,-0.052584,-0.021123,0.010842,0.043369,0.0765,0.11026,0.14463,0.1796,0.21512,0.25111,0.28749,0.3242
0.34725,0.38634,0.42609,0.46646,0.50748,0.54915,0.5915,0.63456,0.67833,0.72278,0.76785,0.81338,0.85916,0.90491,0.95025,0.99474,1.0379,1.0791,1.118,1.1538,1.186,1.2143,1.238,1.2568,1.2704,1.2785,1.281,1.2777,1.2685,1.2535,1.2327,1.2062,1.1743,1.1371,1.0951,1.0486,0.99818,0.94438,0.89452,0.84556,0.79487,0.74317,0.69121,0.63967,0.58919,0.54028,0.49331,0.4485,0.40592,0.36542,0.32676,0.28953,0.25515,0.22635,0.1968,0.16599,0.13349,0.098953,0.062199,0.023192,-0.017945,-0.060945,-0.10541,-0.15088,-0.1968,-0.24265,-0.28792,-0.33216,-0.37501,-0.41622,-0.45562,-0.49317,-0.52888,-0.56258,-0.59466,-0.62539,-0.65486,-0.68315,-0.71027,-0.73617,-0.76079,-0.78398,-0.8056,-0.82548,-0.84347,-0.85943,-0.87326,-0.88493,-0.89444,-0.90183,-0.9072,-0.91088,-0.91296,-0.91347,-0.91251,-0.91019,-0.90655,-0.90161,-0.89536,-0.88777,-0.87877,-0.86831,-0.85635,-0.84284,-0.82778,-0.8112,-0.79315,-0.7737,-0.75298,-0.73109,-0.70817,-0.68434,-0.65972,-0.63417,-0.60753,-0.58011,-0.55197,-0.52315,-0.49369,-0.46366,-0.43315,-0.40225,-0.37108,-0.33976,-0.30842,-0.27721,-0.24624,-0.21559,-0.18533,-0.15549,-0.12603,-0.096401,-0.065069,-0.033717,-0.0021983,0.029642,0.061954,0.094873,0.12851,0.16293,0.19818,0.23427,0.27117,0.30885
0.32358,0.36228,0.40203,0.44295,0.48513,0.52866,0.57358,0.61991,0.66763,0.71668,0.76698,0.81839,0.87079,0.92401,0.97783,1.032,1.0861,1.1398,1.1925,1.2436,1.2922,1.3374,1.3785,1.4143,1.4441,1.4671,1.4826,1.4902,1.4896,1.4807,1.4637,1.4389,1.4067,1.3676,1.322,1.2707,1.2141,1.1528,1.0888,1.0327,0.97325,0.91128,0.84763,0.78324,0.71904,0.65596,0.59482,0.53626,0.48071,0.42833,0.37899,0.33229,0.29618,0.2606,0.22469,0.18765,0.14878,0.10756,0.063728,0.0173,-0.031449,-0.082021,-0.13376,-0.18595,-0.23785,-0.28883,-0.3384,-0.3862,-0.43177,-0.47478,-0.51624,-0.55627,-0.59498,-0.63245,-0.66872,-0.70373,-0.73736,-0.76943,-0.79974,-0.82809,-0.85435,-0.87841,-0.90025,-0.91993,-0.93752,-0.95315,-0.96693,-0.97895,-0.98926,-0.99785,-1.0047,-1.0096,-1.0127,-1.0137,-1.0127,-1.0096,-1.0052,-0.99922,-0.99151,-0.98223,-0.97148,-0.95933,-0.94582,-0.93092,-0.91459,-0.89675,-0.87733,-0.85626,-0.83354,-0.80922,-0.78339,-0.75624,-0.72795,-0.69878,-0.66871,-0.63783,-0.60636,-0.57444,-0.54216,-0.50957,-0.47674,-0.44371,-0.41054,-0.3773,-0.34411,-0.31107,-0.27831,-0.24596,-0.2141,-0.18278,-0.15201,-0.1199,-0.087518,-0.055293,-0.023078,0.0092757,0.041912,0.074953,0.1085,0.14261,0.17736,0.21277,0.24891,0.28581
0.29624,0.33346,0.37189,0.41177,0.45329,0.49659,0.54173,0.58869,0.63742,0.68783,0.73984,0.79339,0.84845,0.90502,0.9631,1.0227,1.0836,1.1458,1.2086,1.2717,1.334,1.3947,1.4525,1.5062,1.5543,1.5958,1.6295,1.6545,1.6701,1.6758,1.6715,1.6571,1.6328,1.599,1.556,1.5044,1.4449,1.378,1.3048,1.2356,1.1671,1.0944,1.0187,0.94127,0.86353,0.78672,0.71195,0.64007,0.57165,0.50689,0.44566,0.39468,0.34833,0.30259,0.25667,0.20981,0.16141,0.11111,0.058786,0.0045805,-0.051126,-0.10778,-0.16475,-0.22137,-0.27706,-0.33133,-0.3826,-0.43204,-0.47997,-0.5264,-0.57141,-0.61507,-0.65745,-0.69852,-0.7382,-0.77632,-0.8127,-0.84712,-0.87938,-0.90934,-0.93694,-0.96217,-0.9851,-1.0058,-1.0245,-1.0413,-1.0562,-1.0694,-1.0807,-1.0901,-1.0976,-1.103,-1.1062,-1.1072,-1.106,-1.1026,-1.0972,-1.0898,-1.0806,-1.0706,-1.0594,-1.0467,-1.0323,-1.0162,-0.99826,-0.97838,-0.95653,-0.93269,-0.90692,-0.87937,-0.85021,-0.8197,-0.7881,-0.75567,-0.72268,-0.68913,-0.65505,-0.62055,-0.58574,-0.55073,-0.51561,-0.48052,-0.44556,-0.41089,-0.37663,-0.3429,-0.30978,-0.27731,-0.24548,-0.21421,-0.18294,-0.15002,-0.11709,-0.084033,-0.050743,-0.017171,0.016692,0.050817,0.085156,0.11967,0.15433,0.18919,0.22434,0.25995
